,sigAdj,hgncSymbol,appCount,tissList
ENSG00000170571,1.3491440127354972,EMB,1,['Skin']
ENSG00000163394,1.347520913313473,CCKAR,1,['Kidney']
ENSG00000198515,1.3425929496076179,CNGA1,1,['Intestine']
ENSG00000131650,1.3421394951297363,KREMEN2,1,['Foreskin']
ENSG00000135749,1.3414775670459036,PCNX2,1,['Intestine']
ENSG00000142583,1.3412712758389922,SLC2A5,1,['Umbilical vein']
ENSG00000138688,1.3412712758389922,KIAA1109,1,['Umbilical vein']
ENSG00000007062,1.3403757934054035,PROM1,1,['Intestine']
ENSG00000204278,1.338804402662884,TMEM235,1,['Intestine']
ENSG00000276070,1.3379356180111883,CCL4L2,1,['Skin']
ENSG00000173486,1.332595275389656,FKBP2,1,['Skin']
ENSG00000141837,1.3319402602866637,CACNA1A,1,['Lymph node']
ENSG00000109927,1.3315670744994905,TECTA,1,['Kidney']
ENSG00000149452,1.3295306717601534,SLC22A8,1,['Lymph node']
ENSG00000051108,1.3276787772415561,HERPUD1,1,['Skin']
ENSG00000197629,1.323835030363936,MPEG1,1,['Lymph node']
ENSG00000143595,1.322768684100296,AQP10,1,['Skin']
ENSG00000188037,1.319668932694796,CLCN1,1,['Foreskin']
ENSG00000162753,1.318500930017557,SLC9C2,1,['Foreskin']
ENSG00000155893,1.318500930017557,PXYLP1,1,['Foreskin']
ENSG00000162694,1.3179173084349984,EXTL2,1,['Intestine']
ENSG00000139292,1.3175004292394217,LGR5,1,['Skin']
ENSG00000188763,1.3162826576199207,FZD9,1,['Skin']
ENSG00000221836,1.3106543011056522,OR2A5,1,['Lymph node']
ENSG00000175575,1.3033439919002985,PAAF1,1,['Skin']
ENSG00000172243,1.3010746263271349,CLEC7A,1,['Skin']
